TimePoint,Group,contrast,estimate,std_error,df,t_ratio,p_value_raw,Contrast_Type,Protein,p_value_FDR,Significant_FDR
X10min,.,15°C - 8°C,0.6498268814000001,1.268609609207372,27.0,0.5122355030922494,0.6126510929735334,Between-Group,Citric acid,0.9979364913093677,False
X10min,.,22°C - 8°C,0.9951345669999987,1.268609609207372,27.0,0.7844293151947346,0.43961668425798794,Between-Group,Citric acid,0.9748246327115793,False
X2hrs,.,15°C - 22°C,-0.09829134519999938,1.1000095660979012,27.0,-0.0893549912921861,0.9294593257886891,Between-Group,Citric acid,0.9995801204593276,False
X2hrs,.,15°C - 8°C,1.0596698130000002,1.1000095660979012,27.0,0.9633278161016366,0.34393214247695136,Between-Group,Citric acid,0.9587581238028823,False
X2hrs,.,22°C - 8°C,1.1579611581999996,1.1000095660979012,27.0,1.0526828073938228,0.30181664790936946,Between-Group,Citric acid,0.9587581238028823,False
.,15°C,X10min - X2hrs,-0.725465511,1.0025768564041908,27.0,-0.7236008953986139,0.47553372650085746,Within-Group,Citric acid,0.9826150257725653,False
.,22°C,X10min - X2hrs,-0.47844917060000075,1.0025768564041906,27.0,-0.47721944461793275,0.637046174709704,Within-Group,Citric acid,0.9979364913093677,False
.,8°C,X10min - X2hrs,-0.3156225793999998,1.0025768564041908,27.0,-0.3148113557418445,0.7553249332830577,Within-Group,Citric acid,0.9995801204593276,False
X10min,.,15°C - 22°C,1.3405408434000003,0.8580835824576268,27.0,1.5622497281215584,0.12987538931528994,Between-Group,Cysteine,0.857683577491233,False
X10min,.,15°C - 8°C,0.8869461181000008,0.8580835824576268,27.0,1.0336360422602529,0.310476370562747,Between-Group,Cysteine,0.9587581238028823,False
X10min,.,22°C - 8°C,-0.45359472529999956,0.8580835824576268,27.0,-0.5286136858613054,0.6013922168764493,Between-Group,Cysteine,0.9979364913093677,False
X2hrs,.,15°C - 22°C,-0.08351888170000103,0.5958394968835934,27.0,-0.14017009972791006,0.8895660459432202,Between-Group,Cysteine,0.9995801204593276,False
X2hrs,.,15°C - 8°C,0.2967166223999989,0.5958394968835934,27.0,0.49798078836987064,0.6225296085860272,Between-Group,Cysteine,0.9979364913093677,False
X2hrs,.,22°C - 8°C,0.38023550409999995,0.5958394968835934,27.0,0.6381508880977806,0.5287513289834307,Between-Group,Cysteine,0.9979364913093677,False
.,15°C,X10min - X2hrs,0.5487741824000039,0.6816501374984628,27.0,0.8050672217479622,0.4278138667116065,Within-Group,Cysteine,0.974695460966868,False
.,22°C,X10min - X2hrs,-0.8752855426999976,0.6816501374984627,27.0,-1.2840686072655147,0.21002778663703608,Within-Group,Cysteine,0.9583024215269884,False
.,8°C,X10min - X2hrs,-0.04145531329999806,0.6816501374984628,27.0,-0.06081611521730464,0.951953598887962,Within-Group,Cysteine,0.9995801204593276,False
X10min,.,15°C - 22°C,-0.22833770139999982,0.6918977701254264,27.0,-0.3300165302723942,0.7439344113676468,Between-Group,Decanoic acid,0.9995801204593276,False
X10min,.,15°C - 8°C,0.18467106110000023,0.6918977701254265,27.0,0.2669051254010014,0.79157024926018,Between-Group,Decanoic acid,0.9995801204593276,False
X10min,.,22°C - 8°C,0.4130087625,0.6918977701254265,27.0,0.5969216556733955,0.5555325975305965,Between-Group,Decanoic acid,0.9979364913093677,False
X2hrs,.,15°C - 22°C,-0.8882474946999992,0.39355891747558885,27.0,-2.2569619318944647,0.03230928911495274,Between-Group,Decanoic acid,0.7296680224763044,False
X2hrs,.,15°C - 8°C,-0.15736210169999976,0.39355891747558885,27.0,-0.39984382188407763,0.6924172901935657,Between-Group,Decanoic acid,0.9995801204593276,False
X2hrs,.,22°C - 8°C,0.7308853929999994,0.39355891747558885,27.0,1.857118110010387,0.07423510779278657,Between-Group,Decanoic acid,0.791489245095708,False
.,15°C,X10min - X2hrs,0.5825959228999996,0.4346675014728679,27.0,1.3403254692975142,0.19130991677962061,Within-Group,Decanoic acid,0.9490838310481666,False
.,22°C,X10min - X2hrs,-0.07731387039999972,0.4346675014728679,27.0,-0.17786899213311827,0.860153631830171,Within-Group,Decanoic acid,0.9995801204593276,False
.,8°C,X10min - X2hrs,0.24056276009999963,0.4346675014728679,27.0,0.5534408698254513,0.5845158573019473,Within-Group,Decanoic acid,0.9979364913093677,False
X10min,.,15°C - 22°C,0.6518147424,0.48054061726137115,27.0,1.356419663575433,0.18620052610867882,Between-Group,Glutamic Acid,0.9458107478379616,False
X10min,.,15°C - 8°C,0.31235015569999997,0.4805406172613712,27.0,0.6499974080861293,0.5211864205981909,Between-Group,Glutamic Acid,0.9979364913093677,False
X10min,.,22°C - 8°C,-0.3394645867000001,0.4805406172613712,27.0,-0.7064222554893038,0.4859774686916991,Between-Group,Glutamic Acid,0.9845400112738207,False
X2hrs,.,15°C - 22°C,-0.07796881630000005,0.4036920031038599,27.0,-0.19313936293144904,0.8482953746896797,Between-Group,Glutamic Acid,0.9995801204593276,False
X2hrs,.,15°C - 8°C,0.7045318395999998,0.40369200310385994,27.0,1.745221193838564,0.09231948410411943,Between-Group,Glutamic Acid,0.791489245095708,False
X2hrs,.,22°C - 8°C,0.7825006558999998,0.40369200310385994,27.0,1.938360556770013,0.06310009244837224,Between-Group,Glutamic Acid,0.7650685341259711,False
.,15°C,X10min - X2hrs,0.03660230040000098,0.4340769744534177,27.0,0.08432214227923508,0.9334224278801967,Within-Group,Glutamic Acid,0.9995801204593276,False
.,22°C,X10min - X2hrs,-0.6931812582999992,0.43407697445341764,27.0,-1.5969086109044168,0.12192539877763572,Within-Group,Glutamic Acid,0.8425002768413034,False
.,8°C,X10min - X2hrs,0.42878398430000086,0.4340769744534177,27.0,0.9878063328282232,0.33201764239832576,Within-Group,Glutamic Acid,0.9587581238028823,False
X10min,.,15°C - 22°C,1.5910664337999978,0.823804558886528,27.0,1.9313639584011497,0.06399817702475946,Between-Group,Glutamine [-H2O],0.7650685341259711,False
X10min,.,15°C - 8°C,0.19127923869999774,0.8238045588865281,27.0,0.23219007061399957,0.8181413328174739,Between-Group,Glutamine [-H2O],0.9995801204593276,False
X10min,.,22°C - 8°C,-1.3997871951,0.8238045588865281,27.0,-1.6991738877871498,0.10078184669761554,Between-Group,Glutamine [-H2O],0.8087475535758233,False
X2hrs,.,15°C - 22°C,-0.33831712959999977,0.33456300837204217,27.0,-1.0112209692464953,0.3208875368839787,Between-Group,Glutamine [-H2O],0.9587581238028823,False
X2hrs,.,15°C - 8°C,-0.38410456799999965,0.33456300837204217,27.0,-1.1480784138958544,0.2610068876865324,Between-Group,Glutamine [-H2O],0.9587581238028823,False
X2hrs,.,22°C - 8°C,-0.04578743839999991,0.33456300837204217,27.0,-0.13685744464935934,0.8921588922878791,Between-Group,Glutamine [-H2O],0.9995801204593276,False
.,15°C,X10min - X2hrs,0.19561953399999588,0.6380555211898093,27.0,0.3065870092859878,0.7615096570723479,Within-Group,Glutamine [-H2O],0.9995801204593276,False
.,22°C,X10min - X2hrs,-1.7337640294000016,0.6380555211898093,27.0,-2.717262012194453,0.011349932997311239,Within-Group,Glutamine [-H2O],0.6290101284366936,False
.,8°C,X10min - X2hrs,-0.3797642727000015,0.6380555211898093,27.0,-0.5951900110382853,0.5566725698338004,Within-Group,Glutamine [-H2O],0.9979364913093677,False
X10min,.,15°C - 22°C,0.4867657592999997,0.5686621395782726,27.0,0.8559841167920756,0.3995396329360804,Between-Group,Glyceraldehyde-3-P(MOX),0.9639481585472424,False
X10min,.,15°C - 8°C,-0.18788873540000023,0.5686621395782726,27.0,-0.330404861381032,0.7436442651748894,Between-Group,Glyceraldehyde-3-P(MOX),0.9995801204593276,False
X10min,.,22°C - 8°C,-0.6746544946999999,0.5686621395782726,27.0,-1.1863889781731076,0.24580374186536558,Between-Group,Glyceraldehyde-3-P(MOX),0.9583024215269884,False
X2hrs,.,15°C - 22°C,-0.43852578659999997,0.37927534434161647,27.0,-1.1562201264657377,0.25771970093033647,Between-Group,Glyceraldehyde-3-P(MOX),0.9587581238028823,False
X2hrs,.,15°C - 8°C,-0.09172168129999991,0.37927534434161647,27.0,-0.2418340202398852,0.8107361427910564,Between-Group,Glyceraldehyde-3-P(MOX),0.9995801204593276,False
X2hrs,.,22°C - 8°C,0.34680410530000005,0.37927534434161647,27.0,0.9143861062258524,0.36860808889570007,Between-Group,Glyceraldehyde-3-P(MOX),0.9587581238028823,False
.,15°C,X10min - X2hrs,0.0869558378999995,0.39857387139201383,27.0,0.21816743178951348,0.8289392095063264,Within-Group,Glyceraldehyde-3-P(MOX),0.9995801204593276,False
.,22°C,X10min - X2hrs,-0.8383357080000002,0.39857387139201383,27.0,-2.1033383474740184,0.04489232886197455,Within-Group,Glyceraldehyde-3-P(MOX),0.7469991681189178,False
.,8°C,X10min - X2hrs,0.18312289199999982,0.39857387139201383,27.0,0.45944530021610697,0.6495923537485525,Within-Group,Glyceraldehyde-3-P(MOX),0.9988768156402602,False
X10min,.,15°C - 22°C,-0.6207509731999998,1.3994443878350828,27.0,-0.4435695899000969,0.6608880954411211,Between-Group,Glycerol-3-P,0.9995801204593276,False
X10min,.,15°C - 8°C,0.041656063000000076,1.3994443878350828,27.0,0.029766143879744526,0.9764724986108183,Between-Group,Glycerol-3-P,0.9995801204593276,False
X10min,.,22°C - 8°C,0.6624070361999999,1.3994443878350828,27.0,0.4733357337798414,0.6397783602101355,Between-Group,Glycerol-3-P,0.9979364913093677,False
X2hrs,.,15°C - 22°C,1.1362194006,1.046503947799922,27.0,1.0857287284856285,0.2871980506126451,Between-Group,Glycerol-3-P,0.9587581238028823,False
X2hrs,.,15°C - 8°C,1.0578954575000004,1.046503947799922,27.0,1.0108853002647786,0.32104525670482603,Between-Group,Glycerol-3-P,0.9587581238028823,False
X2hrs,.,22°C - 8°C,-0.07832394309999968,1.046503947799922,27.0,-0.07484342822085006,0.9408910662029482,Between-Group,Glycerol-3-P,0.9995801204593276,False
.,15°C,X10min - X2hrs,-1.7040286931000008,1.353554722872582,27.0,-1.2589285562711683,0.21883241067848969,Within-Group,Glycerol-3-P,0.9583024215269884,False
.,22°C,X10min - X2hrs,0.05294168069999888,1.353554722872582,27.0,0.03911307005574432,0.9690880202736518,Within-Group,Glycerol-3-P,0.9995801204593276,False
.,8°C,X10min - X2hrs,-0.6877892986000007,1.353554722872582,27.0,-0.5081355684979915,0.6154848505581342,Within-Group,Glycerol-3-P,0.9979364913093677,False
X10min,.,15°C - 22°C,0.7571670924999996,0.7095247181934629,27.0,1.0671468845057859,0.2953548977453891,Between-Group,Glycine,0.9587581238028823,False
X10min,.,15°C - 8°C,0.9856049190999997,0.709524718193463,27.0,1.3891058251070814,0.1761522615677651,Between-Group,Glycine,0.9330565104917558,False
X10min,.,22°C - 8°C,0.22843782660000012,0.709524718193463,27.0,0.32195894060129554,0.7499633424253416,Between-Group,Glycine,0.9995801204593276,False
X2hrs,.,15°C - 22°C,-0.2946011069000002,0.9574360447033273,27.0,-0.30769794863038163,0.7606732773877847,Between-Group,Glycine,0.9995801204593276,False
X2hrs,.,15°C - 8°C,-1.2255996704000003,0.9574360447033274,27.0,-1.2800851578339798,0.2114045516676635,Between-Group,Glycine,0.9583024215269884,False
X2hrs,.,22°C - 8°C,-0.9309985635000001,0.9574360447033274,27.0,-0.9723872092035982,0.3394894156969307,Between-Group,Glycine,0.9587581238028823,False
.,15°C,X10min - X2hrs,1.1239247598999984,0.7284751300492437,27.0,1.5428457520904288,0.13450877720472698,Within-Group,Glycine,0.8657938380835907,False
.,22°C,X10min - X2hrs,0.07215656049999863,0.7284751300492437,27.0,0.0990515084504271,0.921829129756548,Within-Group,Glycine,0.9995801204593276,False
.,8°C,X10min - X2hrs,-1.0872798296000017,0.7284751300492438,27.0,-1.4925421400817118,0.1471508964583363,Within-Group,Glycine,0.8855175248409941,False
X10min,.,15°C - 22°C,0.3998238243000002,0.23545893172118376,27.0,1.698061829200208,0.10099404061369671,Between-Group,Indole-3-Latic Acid,0.8087475535758233,False
X10min,.,15°C - 8°C,-0.1308039202999998,0.2354589317211838,27.0,-0.5555275365594959,0.5831080967110699,Between-Group,Indole-3-Latic Acid,0.9979364913093677,False
X10min,.,22°C - 8°C,-0.5306277446,0.2354589317211838,27.0,-2.2535893657597037,0.032547249488085385,Between-Group,Indole-3-Latic Acid,0.7296680224763044,False
X2hrs,.,15°C - 22°C,-0.033711946799999754,0.2092876606514439,27.0,-0.16107947642524892,0.8732300389879153,Between-Group,Indole-3-Latic Acid,0.9995801204593276,False
X2hrs,.,15°C - 8°C,-0.45484335919999985,0.20928766065144394,27.0,-2.173292767400722,0.038700982657299016,Between-Group,Indole-3-Latic Acid,0.7296680224763044,False
X2hrs,.,22°C - 8°C,-0.42113141240000007,0.20928766065144394,27.0,-2.012213290975473,0.05427206789829416,Between-Group,Indole-3-Latic Acid,0.7650685341259711,False
.,15°C,X10min - X2hrs,0.47884674579999953,0.15925251114734154,27.0,3.0068395301909376,0.005650138247300299,Within-Group,Indole-3-Latic Acid,0.49775466600062335,False
.,22°C,X10min - X2hrs,0.04531097469999956,0.1592525111473415,27.0,0.2845228271350619,0.7781805998934133,Within-Group,Indole-3-Latic Acid,0.9995801204593276,False
.,8°C,X10min - X2hrs,0.15480730689999944,0.15925251114734154,27.0,0.9720870696774799,0.33963597882044017,Within-Group,Indole-3-Latic Acid,0.9587581238028823,False
X10min,.,15°C - 22°C,-0.03870968329999966,0.43390539353642965,27.0,-0.08921226579947937,0.9295716895930031,Between-Group,Indole-3-Propionic Acid,0.9995801204593276,False
X10min,.,15°C - 8°C,-0.6493385646999996,0.4339053935364297,27.0,-1.4964980255436318,0.1461231019100073,Between-Group,Indole-3-Propionic Acid,0.8845666347766513,False
X10min,.,22°C - 8°C,-0.6106288814,0.4339053935364297,27.0,-1.4072857597441526,0.17075105358693768,Between-Group,Indole-3-Propionic Acid,0.9330565104917558,False
X2hrs,.,15°C - 22°C,-0.41642873649999995,0.49506001518533777,27.0,-0.841168189162075,0.4076421015648676,Between-Group,Indole-3-Propionic Acid,0.9639481585472424,False
X2hrs,.,15°C - 8°C,-0.6930467417999999,0.4950600151853378,27.0,-1.399924697090596,0.17292201652290282,Between-Group,Indole-3-Propionic Acid,0.9330565104917558,False
X2hrs,.,22°C - 8°C,-0.2766180052999999,0.4950600151853378,27.0,-0.5587565079285209,0.5809329826592697,Between-Group,Indole-3-Propionic Acid,0.9979364913093677,False
.,15°C,X10min - X2hrs,0.3305556737000004,0.2588403154499659,27.0,1.2770640969331424,0.21245328200914496,Within-Group,Indole-3-Propionic Acid,0.9583024215269884,False
.,22°C,X10min - X2hrs,-0.04716337949999987,0.2588403154499659,27.0,-0.1822103307902845,0.8567788315686609,Within-Group,Indole-3-Propionic Acid,0.9995801204593276,False
.,8°C,X10min - X2hrs,0.2868474966000002,0.2588403154499659,27.0,1.1082025460421296,0.27754897744773316,Within-Group,Indole-3-Propionic Acid,0.9587581238028823,False
X10min,.,15°C - 22°C,1.0730081760999997,1.2399905427528644,27.0,0.8653357740276371,0.39447848438160293,Between-Group,Lactic Acid,0.9639481585472424,False
X10min,.,15°C - 8°C,0.002822192000000001,1.2399905427528646,27.0,0.0022759786487843207,0.9982007664990864,Between-Group,Lactic Acid,0.9995801204593276,False
X10min,.,22°C - 8°C,-1.0701859840999997,1.2399905427528646,27.0,-0.8630597953788526,0.39570646541635857,Between-Group,Lactic Acid,0.9639481585472424,False
X2hrs,.,15°C - 22°C,-1.1138366647,1.6103027988036653,27.0,-0.6916939258427033,0.4950349860254477,Between-Group,Lactic Acid,0.9949616221104354,False
X2hrs,.,15°C - 8°C,-0.6150972684999994,1.6103027988036653,27.0,-0.38197615315391037,0.7054690269214254,Between-Group,Lactic Acid,0.9995801204593276,False
X2hrs,.,22°C - 8°C,0.49873939620000063,1.6103027988036653,27.0,0.3097177726887929,0.7591533939290431,Between-Group,Lactic Acid,0.9995801204593276,False
.,15°C,X10min - X2hrs,2.3321393203999987,1.5480573916000526,27.0,1.5064940957967514,0.14355182721293308,Within-Group,Lactic Acid,0.879471134190078,False
.,22°C,X10min - X2hrs,0.14529447959999908,1.5480573916000524,27.0,0.09385600326472687,0.9259165789056717,Within-Group,Lactic Acid,0.9995801204593276,False
.,8°C,X10min - X2hrs,1.7142198598999996,1.5480573916000526,27.0,1.1073361163491513,0.2779166038596441,Within-Group,Lactic Acid,0.9587581238028823,False
X10min,.,15°C - 22°C,0.3128822606,0.9851663400072951,27.0,0.3175933321043867,0.7532366025770421,Between-Group,Leucine,0.9995801204593276,False
X10min,.,15°C - 8°C,-0.7122712574000003,0.9851663400072952,27.0,-0.7229959332499382,0.47589929130229736,Between-Group,Leucine,0.9826150257725653,False
X10min,.,22°C - 8°C,-1.0251535180000004,0.9851663400072952,27.0,-1.040589265354325,0.30729516668420714,Between-Group,Leucine,0.9587581238028823,False
X2hrs,.,15°C - 22°C,-0.5974658427000006,0.3023310547030662,27.0,-1.9761973948948128,0.05843160152945699,Between-Group,Leucine,0.7650685341259711,False
X2hrs,.,15°C - 8°C,-0.09422590780000062,0.3023310547030662,27.0,-0.3116646680326783,0.7576893176820554,Between-Group,Leucine,0.9995801204593276,False
X2hrs,.,22°C - 8°C,0.5032399348999999,0.3023310547030662,27.0,1.6645327268621342,0.10757038170079422,Between-Group,Leucine,0.8239637885635016,False
.,15°C,X10min - X2hrs,-1.2732121904000002,0.7300331762971533,27.0,-1.7440470265446553,0.09252754232230011,Within-Group,Leucine,0.791489245095708,False
.,22°C,X10min - X2hrs,-2.1835602937000007,0.7300331762971531,27.0,-2.9910425506623866,0.005873211398237444,Within-Group,Leucine,0.49775466600062335,False
.,8°C,X10min - X2hrs,-0.6551668408000004,0.7300331762971533,27.0,-0.8974480367085684,0.3774130230967099,Within-Group,Leucine,0.9639481585472424,False
X10min,.,15°C - 22°C,1.8070893977000002,1.3554829492645528,27.0,1.333170143291346,0.19361621342208882,Between-Group,Linoleic Acid,0.9547619052379682,False
X10min,.,15°C - 8°C,-0.016468900200000247,1.355482949264553,27.0,-0.012149839442049648,0.9903954019961744,Between-Group,Linoleic Acid,0.9995801204593276,False
X10min,.,22°C - 8°C,-1.8235582979000005,1.355482949264553,27.0,-1.3453199827333955,0.18971278272725664,Between-Group,Linoleic Acid,0.9490838310481666,False
X2hrs,.,15°C - 22°C,0.14988097849999957,0.18049707577059,27.0,0.8303789845908464,0.4136070953195342,Between-Group,Linoleic Acid,0.9639481585472424,False
X2hrs,.,15°C - 8°C,0.2828581811999995,0.18049707577059,27.0,1.5671067245405652,0.12873630844183725,Between-Group,Linoleic Acid,0.8557178149369181,False
X2hrs,.,22°C - 8°C,0.13297720269999994,0.18049707577059,27.0,0.736727739949719,0.4676416541480969,Between-Group,Linoleic Acid,0.9785834614580545,False
.,15°C,X10min - X2hrs,-0.49359776199999916,0.9779729279672533,27.0,-0.5047151591669896,0.6178535860877681,Within-Group,Linoleic Acid,0.9979364913093677,False
.,22°C,X10min - X2hrs,-2.1508061811999997,0.9779729279672533,27.0,-2.199249201785694,0.03660598942945142,Within-Group,Linoleic Acid,0.7296680224763044,False
.,8°C,X10min - X2hrs,-0.19427068059999944,0.9779729279672533,27.0,-0.1986462764401843,0.8440276917125942,Within-Group,Linoleic Acid,0.9995801204593276,False
X10min,.,15°C - 22°C,-0.5313127909000005,1.278469326580612,27.0,-0.41558509058723153,0.680998057455958,Between-Group,Lysine,0.9995801204593276,False
X10min,.,15°C - 8°C,1.5064022566999995,1.2784693265806122,27.0,1.1782858027020606,0.24896351883819456,Between-Group,Lysine,0.9583024215269884,False
X10min,.,22°C - 8°C,2.0377150476,1.2784693265806122,27.0,1.593870893289292,0.12260574333580421,Between-Group,Lysine,0.8425002768413034,False
X2hrs,.,15°C - 22°C,0.7464476808999995,0.9094040437784227,27.0,0.8208097225944074,0.41894305415720856,Between-Group,Lysine,0.9639481585472424,False
X2hrs,.,15°C - 8°C,0.4830455834999996,0.9094040437784228,27.0,0.5311671822933901,0.5996457844976781,Between-Group,Lysine,0.9979364913093677,False
